incident_id,created_date,resolved_date,status,priority,resolution_time,category_id,service_id,client_id
23257,2024-10-05 19:32:59,2024-10-06 00:32:59,Closed,Low,18000.0,3,3,87
23258,2024-06-13 20:30:51,,In Progress,Critical,,3,4,34
23259,2024-01-22 16:28:41,2024-01-25 12:28:41,Resolved,Medium,244800.0,4,2,83
23260,2024-04-15 22:06:36,2024-04-18 11:06:36,Closed,Medium,219600.0,3,5,44
23261,2024-01-30 20:12:41,2024-01-31 06:12:41,Closed,Medium,36000.0,4,3,36
23262,2024-08-19 10:14:21,,In Progress,Critical,,3,5,78
23263,2024-07-04 14:15:45,,Open,High,,3,2,22
23264,2024-10-07 15:32:03,2024-10-07 19:32:03,Closed,Critical,14400.0,4,1,66
23265,2024-07-27 06:25:08,2024-07-28 03:25:08,Closed,Medium,75600.0,4,4,32
23266,2024-03-18 13:20:55,,Open,Medium,,1,2,65
23267,2024-06-08 18:32:42,,Open,Critical,,1,5,81
23268,2024-06-23 12:25:36,,In Progress,Low,,2,4,83
23269,2024-05-13 07:16:15,2024-05-13 13:16:15,Resolved,High,21600.0,1,1,62
23270,2024-03-23 08:41:37,,Open,Medium,,3,4,87
23271,2024-04-22 08:12:17,2024-04-22 11:12:17,Closed,Critical,10800.0,1,5,25
23272,2024-01-20 11:41:58,,Open,Medium,,4,1,35
23273,2024-01-13 13:05:47,,In Progress,Low,,2,2,11
23274,2024-07-21 21:19:44,,Open,Medium,,4,3,38
23275,2024-03-03 00:10:59,2024-03-03 12:10:59,Closed,High,43200.0,1,1,8
23276,2024-02-05 01:40:27,,In Progress,High,,3,4,17
23277,2024-08-27 15:50:28,2024-09-01 08:50:28,Resolved,Low,406800.0,2,2,75
23278,2024-04-19 17:37:56,,Open,High,,2,1,54
23279,2024-05-06 05:14:26,,Open,Critical,,1,4,72
23280,2024-01-31 11:36:50,2024-02-01 06:36:50,Closed,High,68400.0,1,3,8
23281,2024-04-26 07:18:01,2024-04-28 03:18:01,Closed,Low,158400.0,1,4,32
23282,2024-07-19 02:46:12,,In Progress,High,,2,2,5
23283,2024-06-30 01:48:41,2024-06-30 17:48:41,Closed,High,57600.0,3,5,54
23284,2024-04-25 07:49:09,2024-04-29 08:49:09,Closed,Low,349200.0,2,1,58
23285,2024-03-10 18:20:08,,Open,Low,,3,1,39
23286,2024-04-29 18:58:31,2024-04-30 04:58:31,Resolved,High,36000.0,2,3,39
23287,2024-05-31 23:22:33,2024-06-01 20:22:33,Resolved,Medium,75600.0,3,1,38
23288,2024-01-03 17:07:38,2024-01-07 13:07:38,Resolved,Low,331200.0,3,4,74
23289,2024-01-02 00:48:53,,Open,Low,,2,5,96
23290,2024-07-08 21:22:30,,In Progress,Critical,,4,2,88
23291,2024-07-18 14:43:45,,In Progress,Medium,,2,1,9
23292,2024-10-18 04:05:36,2024-10-19 03:05:36,Resolved,High,82800.0,1,5,88
23293,2024-09-03 18:21:27,2024-09-04 04:21:27,Closed,High,36000.0,1,2,72
23294,2024-01-09 01:16:59,2024-01-09 17:16:59,Resolved,Medium,57600.0,4,1,79
23295,2024-04-12 06:00:46,2024-04-12 18:00:46,Closed,High,43200.0,4,5,52
23296,2024-03-25 03:27:28,2024-03-29 12:27:28,Closed,Low,378000.0,3,4,87
23297,2024-09-26 16:54:01,,In Progress,Low,,4,5,26
23298,2024-02-04 18:54:49,,Open,High,,2,1,32
23299,2024-05-18 14:54:44,,Open,Critical,,2,3,62
23300,2024-04-06 14:08:19,2024-04-08 01:08:19,Closed,Medium,126000.0,2,2,45
23301,2024-10-06 17:52:07,2024-10-07 02:52:07,Closed,High,32400.0,2,1,97
23302,2024-08-11 11:54:45,,In Progress,Medium,,2,5,32
23303,2024-04-20 08:48:15,,In Progress,Medium,,2,5,26
23304,2024-05-04 07:30:34,2024-05-05 03:30:34,Closed,High,72000.0,4,1,66
23305,2024-02-27 09:58:30,,Open,Medium,,3,1,100
23306,2024-06-26 03:52:36,,Open,Critical,,2,3,82
23307,2024-01-29 20:10:46,2024-01-30 00:10:46,Closed,Critical,14400.0,4,5,34
23308,2024-02-16 07:22:20,,In Progress,High,,3,5,19
23309,2024-01-10 02:35:46,2024-01-10 12:35:46,Resolved,High,36000.0,3,4,51
23310,2024-06-05 02:47:11,2024-06-05 16:47:11,Closed,High,50400.0,2,3,17
23311,2024-09-10 19:07:00,,Open,Critical,,4,3,85
23312,2024-05-18 07:26:27,,Open,Critical,,4,4,48
23313,2024-10-22 13:46:03,2024-10-24 20:46:03,Resolved,Medium,198000.0,3,2,97
23314,2024-04-30 18:15:44,2024-05-04 04:15:44,Resolved,Low,295200.0,4,1,46
23315,2024-04-16 05:17:23,2024-04-19 10:17:23,Resolved,Low,277200.0,1,4,87
23316,2024-07-03 20:18:24,2024-07-04 08:18:24,Resolved,High,43200.0,4,5,23
23317,2024-02-17 00:19:51,2024-02-17 03:19:51,Resolved,High,10800.0,2,4,26
23318,2024-10-07 09:55:06,2024-10-08 04:55:06,Closed,High,68400.0,2,1,64
23319,2024-02-21 08:45:20,2024-02-21 12:45:20,Resolved,Critical,14400.0,1,2,12
23320,2024-06-24 13:35:56,2024-06-27 15:35:56,Resolved,Low,266400.0,2,3,98
23321,2024-07-08 04:45:17,,Open,High,,1,5,80
23322,2024-01-02 05:31:41,2024-01-03 18:31:41,Resolved,Medium,133200.0,1,1,72
23323,2024-04-20 20:43:01,2024-04-21 01:43:01,Closed,High,18000.0,2,4,91
23324,2024-09-30 07:14:12,,In Progress,High,,2,3,22
23325,2024-06-08 10:28:38,,In Progress,Critical,,3,3,78
23326,2024-05-24 13:06:55,,In Progress,Critical,,1,4,77
23327,2024-03-23 10:49:16,,Open,Medium,,1,2,46
23328,2024-04-24 06:24:13,,Open,Medium,,2,5,5
23329,2024-07-06 06:47:50,,Open,Critical,,1,5,46
23330,2024-01-10 17:48:36,,In Progress,Critical,,1,5,2
23331,2024-08-03 04:39:19,,In Progress,Critical,,1,3,50
23332,2024-02-21 01:12:42,2024-02-21 10:12:42,Resolved,Low,32400.0,3,2,94
23333,2024-05-14 01:21:05,,Open,Low,,2,4,38
23334,2024-02-27 11:38:25,2024-02-29 22:38:25,Closed,Medium,212400.0,3,4,45
23335,2024-04-14 15:47:27,2024-04-14 22:47:27,Closed,High,25200.0,2,3,13
23336,2024-09-13 11:53:04,2024-09-17 05:53:04,Resolved,Low,324000.0,1,4,44
23337,2024-09-17 12:17:13,,Open,High,,1,5,50
23338,2024-09-02 01:29:03,,In Progress,Medium,,2,1,15
23339,2024-08-25 09:41:51,,Open,Critical,,3,2,83
23340,2024-04-27 04:26:48,2024-04-27 10:26:48,Closed,High,21600.0,1,1,66
23341,2024-05-09 21:59:43,,In Progress,Critical,,1,4,32
23342,2024-01-18 23:27:09,,Open,High,,3,5,46
23343,2024-08-12 07:15:15,,Open,Medium,,2,3,73
23344,2024-03-21 00:47:37,,In Progress,Critical,,1,4,87
23345,2024-08-17 04:47:34,2024-08-23 08:47:34,Resolved,Low,532800.0,4,4,63
23346,2024-02-02 20:47:46,,Open,Critical,,1,2,36
23347,2024-10-26 18:19:22,2024-10-26 21:19:22,Resolved,Critical,10800.0,1,3,4
23348,2024-05-27 06:10:54,,In Progress,Low,,4,4,93
23349,2024-03-12 16:42:18,,Open,Low,,1,1,12
23350,2024-06-20 17:56:10,,In Progress,Critical,,2,4,24
23351,2024-09-13 04:11:22,2024-09-13 08:11:22,Resolved,Critical,14400.0,1,1,4
23352,2024-06-03 12:54:34,,Open,Critical,,4,2,50
23353,2024-07-26 09:29:30,2024-07-29 07:29:30,Resolved,Medium,252000.0,2,5,84
23354,2024-08-11 02:03:16,2024-08-11 04:03:16,Resolved,Critical,7200.0,3,4,80
23355,2024-07-08 21:28:38,2024-07-11 13:28:38,Resolved,Low,230400.0,2,2,76
23356,2024-02-04 13:54:05,2024-02-05 20:54:05,Closed,Medium,111600.0,1,2,29
23357,2024-09-02 16:32:42,,In Progress,High,,2,5,94
23358,2024-09-17 08:17:17,,Open,High,,3,4,46
23359,2024-04-23 13:50:43,,Open,Critical,,3,4,45
23360,2024-04-20 15:13:49,2024-04-20 18:13:49,Resolved,Medium,10800.0,2,2,65
23361,2024-07-04 21:51:16,2024-07-05 00:51:16,Resolved,Critical,10800.0,1,1,45
23362,2024-03-21 22:39:05,,In Progress,Low,,1,1,7
23363,2024-10-24 22:52:04,2024-10-27 20:52:04,Resolved,Medium,252000.0,3,5,41
23364,2024-04-09 11:59:28,,Open,Medium,,4,4,69
23365,2024-07-28 16:38:14,2024-07-28 17:38:14,Resolved,Critical,3600.0,1,5,20
23366,2024-07-04 16:54:48,2024-07-07 06:54:48,Closed,Medium,223200.0,2,2,2
23367,2024-03-20 09:41:35,,Open,Medium,,3,3,62
23368,2024-03-20 13:57:45,,Open,Critical,,1,2,65
23369,2024-10-19 23:10:35,,In Progress,Medium,,4,4,51
23370,2024-03-16 16:58:20,,Open,Medium,,3,4,64
23371,2024-06-06 13:41:52,,In Progress,Low,,2,1,1
23372,2024-07-27 15:17:26,,Open,Medium,,1,3,7
23373,2024-01-08 00:42:38,,In Progress,High,,2,5,40
23374,2024-10-26 05:45:35,2024-10-26 14:45:35,Resolved,Medium,32400.0,3,2,35
23375,2024-03-11 14:31:21,,In Progress,Low,,1,1,99
23376,2024-07-24 22:38:47,2024-07-26 15:38:47,Resolved,Medium,147600.0,4,5,60
23377,2024-03-02 06:56:38,2024-03-03 14:56:38,Resolved,Medium,115200.0,2,1,19
23378,2024-08-26 05:49:33,2024-08-26 08:49:33,Closed,Critical,10800.0,4,1,88
23379,2024-08-10 11:22:02,,Open,High,,1,5,92
23380,2024-05-23 07:56:48,,In Progress,Low,,1,4,48
23381,2024-08-12 10:14:29,2024-08-12 13:14:29,Resolved,Critical,10800.0,2,3,34
23382,2024-04-20 00:20:02,2024-04-20 04:20:02,Closed,Critical,14400.0,4,4,5
23383,2024-02-06 10:21:42,2024-02-06 13:21:42,Closed,Critical,10800.0,1,5,93
23384,2024-08-26 02:34:24,2024-08-26 04:34:24,Resolved,Critical,7200.0,4,4,45
23385,2024-06-30 09:02:15,2024-06-30 18:02:15,Closed,High,32400.0,3,2,94
23386,2024-09-04 18:22:42,2024-09-06 02:22:42,Resolved,Medium,115200.0,1,4,13
23387,2024-05-20 05:52:11,2024-05-20 20:52:11,Resolved,High,54000.0,2,1,98
23388,2024-01-31 23:24:24,,In Progress,High,,3,4,77
23389,2024-09-04 21:47:52,,Open,Medium,,2,4,69
23390,2024-02-14 23:44:07,2024-02-15 07:44:07,Closed,High,28800.0,1,3,10
23391,2024-01-19 15:06:48,2024-01-20 10:06:48,Resolved,High,68400.0,3,4,83
23392,2024-08-13 20:45:31,2024-08-14 05:45:31,Resolved,High,32400.0,4,2,95
23393,2024-04-10 02:11:28,,Open,Critical,,3,3,72
23394,2024-02-29 11:49:00,2024-03-01 04:49:00,Closed,High,61200.0,3,2,60
23395,2024-05-28 11:28:21,2024-05-29 10:28:21,Resolved,Medium,82800.0,1,3,90
23396,2024-05-02 13:11:06,2024-05-04 23:11:06,Resolved,Medium,208800.0,2,1,70
23397,2024-08-07 01:36:07,2024-08-07 02:36:07,Closed,Critical,3600.0,3,3,77
23398,2024-04-11 17:44:38,,Open,High,,2,2,17
23399,2024-09-25 12:09:24,,In Progress,Medium,,4,4,7
23400,2024-02-13 02:38:51,,Open,Low,,4,3,21
23401,2024-02-14 10:11:57,,In Progress,Medium,,3,3,84
23402,2024-08-16 03:20:55,,Open,Critical,,3,4,38
23403,2024-08-21 00:17:34,,Open,Medium,,2,3,57
23404,2024-03-21 00:21:05,,In Progress,Medium,,4,3,62
23405,2024-04-25 21:38:58,2024-04-26 02:38:58,Resolved,High,18000.0,4,3,67
23406,2024-10-08 16:35:28,,In Progress,Low,,2,4,21
23407,2024-06-22 10:08:00,2024-06-23 01:08:00,Closed,High,54000.0,2,3,81
23408,2024-09-11 04:53:14,,Open,High,,2,4,22
23409,2024-05-25 05:32:27,,Open,High,,2,3,12
23410,2024-09-06 21:14:49,,In Progress,Low,,4,1,35
23411,2024-06-06 19:59:03,,Open,Critical,,4,1,60
23412,2024-04-17 21:36:32,,Open,High,,3,5,55
23413,2024-01-19 18:54:26,2024-01-20 15:54:26,Resolved,High,75600.0,3,4,42
23414,2024-08-23 09:27:30,2024-08-25 13:27:30,Resolved,Medium,187200.0,4,4,24
23415,2024-02-07 12:14:52,2024-02-10 03:14:52,Resolved,Medium,226800.0,4,1,51
23416,2024-08-19 14:36:36,2024-08-21 04:36:36,Closed,Medium,136800.0,3,4,51
23417,2024-03-14 16:34:46,2024-03-15 12:34:46,Resolved,High,72000.0,1,5,88
23418,2024-10-19 15:14:44,,In Progress,Critical,,4,5,9
23419,2024-02-13 09:46:11,2024-02-13 15:46:11,Closed,High,21600.0,2,1,55
23420,2024-09-18 05:44:44,,Open,Critical,,1,5,48
23421,2024-04-04 15:16:46,2024-04-08 09:16:46,Resolved,Low,324000.0,2,1,98
23422,2024-04-10 06:26:10,2024-04-11 02:26:10,Closed,Medium,72000.0,3,1,29
23423,2024-09-15 06:56:59,2024-09-17 14:56:59,Resolved,Medium,201600.0,3,2,60
23424,2024-02-17 06:22:37,2024-02-23 21:22:37,Resolved,Low,572400.0,3,4,70
23425,2024-07-07 02:35:37,2024-07-08 05:35:37,Resolved,Low,97200.0,2,5,24
23426,2024-03-14 16:06:14,2024-03-16 22:06:14,Closed,Low,194400.0,1,5,24
23427,2024-07-20 20:25:19,2024-07-21 14:25:19,Resolved,High,64800.0,2,1,35
23428,2024-05-10 07:34:25,,In Progress,Critical,,4,3,29
23429,2024-05-04 21:10:14,2024-05-05 01:10:14,Closed,Critical,14400.0,1,2,27
23430,2024-09-28 12:51:57,,In Progress,Critical,,3,1,76
23431,2024-05-15 23:13:27,,Open,Low,,1,2,24
23432,2024-09-05 00:59:19,2024-09-11 13:59:19,Resolved,Low,565200.0,1,2,83
23433,2024-09-24 05:08:05,,Open,Low,,1,1,89
23434,2024-03-25 06:58:00,,Open,High,,3,3,29
23435,2024-02-22 22:17:42,,Open,Low,,4,3,51
23436,2024-05-19 09:22:18,,Open,Low,,4,1,93
23437,2024-05-21 15:48:22,,In Progress,Medium,,3,4,46
23438,2024-09-07 10:50:20,2024-09-07 14:50:20,Resolved,Critical,14400.0,4,5,34
23439,2024-02-05 13:18:51,2024-02-06 09:18:51,Closed,High,72000.0,3,4,22
23440,2024-08-27 00:43:49,,In Progress,Critical,,3,2,27
23441,2024-04-10 22:17:05,,Open,High,,1,3,66
23442,2024-08-02 03:56:37,2024-08-02 17:56:37,Resolved,High,50400.0,1,1,35
23443,2024-06-16 15:51:27,,In Progress,Critical,,2,1,55
23444,2024-04-27 02:48:45,,In Progress,Low,,1,5,56
23445,2024-05-20 03:59:48,2024-05-20 10:59:48,Resolved,High,25200.0,1,2,53
23446,2024-06-06 11:09:54,,Open,Medium,,4,4,54
23447,2024-03-17 10:15:29,2024-03-18 22:15:29,Closed,Low,129600.0,1,3,8
23448,2024-03-12 06:58:11,2024-03-12 07:58:11,Closed,Critical,3600.0,4,2,6
23449,2024-08-05 04:42:57,2024-08-09 18:42:57,Resolved,Low,396000.0,3,3,81
23450,2024-02-06 04:51:48,2024-02-09 13:51:48,Closed,Low,291600.0,3,3,23
23451,2024-01-07 11:51:23,,Open,Critical,,3,1,67
23452,2024-09-02 09:34:50,2024-09-02 10:34:50,Closed,Critical,3600.0,2,5,68
23453,2024-04-22 03:41:39,2024-04-26 04:41:39,Resolved,Low,349200.0,4,1,10
23454,2024-02-01 08:47:58,2024-02-01 09:47:58,Resolved,Critical,3600.0,1,2,40
23455,2024-01-07 07:01:00,2024-01-08 22:01:00,Resolved,Medium,140400.0,2,5,40
23456,2024-08-05 08:50:56,2024-08-11 14:50:56,Resolved,Low,540000.0,1,1,33
23457,2024-05-22 04:13:26,2024-05-22 08:13:26,Closed,Critical,14400.0,4,5,91
23458,2024-08-31 18:54:21,2024-09-02 01:54:21,Resolved,Medium,111600.0,1,5,8
23459,2024-09-29 08:46:35,,In Progress,Critical,,3,2,65
23460,2024-09-28 05:47:43,2024-10-02 22:47:43,Closed,Low,406800.0,3,2,24
23461,2024-01-23 21:41:09,2024-01-27 14:41:09,Closed,Low,320400.0,4,3,67
23462,2024-08-28 02:20:42,,Open,Critical,,1,5,32
23463,2024-04-14 06:49:27,,In Progress,High,,1,2,60
23464,2024-04-01 10:03:10,2024-04-01 12:03:10,Closed,High,7200.0,2,3,58
23465,2024-10-17 06:11:39,,Open,Critical,,1,3,81
23466,2024-01-24 12:56:53,,Open,High,,2,4,83
23467,2024-02-15 07:52:13,2024-02-16 16:52:13,Closed,Medium,118800.0,4,3,97
23468,2024-09-07 13:08:57,,Open,High,,4,5,17
23469,2024-08-30 07:43:34,,Open,Low,,4,2,21
23470,2024-02-16 04:56:47,2024-02-17 08:56:47,Resolved,Medium,100800.0,3,2,53
23471,2024-03-31 10:23:30,2024-03-31 12:23:30,Resolved,Critical,7200.0,1,4,38
23472,2024-08-12 04:23:41,,In Progress,Low,,1,4,100
23473,2024-09-03 04:37:07,2024-09-05 11:37:07,Resolved,Medium,198000.0,4,1,72
23474,2024-04-22 16:56:35,2024-04-22 22:56:35,Resolved,High,21600.0,1,3,96
23475,2024-03-28 09:06:31,2024-03-29 08:06:31,Closed,Low,82800.0,1,2,7
23476,2024-08-13 22:58:42,,Open,Critical,,3,2,59
23477,2024-04-04 05:54:08,2024-04-04 13:54:08,Closed,Medium,28800.0,3,2,96
23478,2024-01-26 16:25:06,2024-01-26 18:25:06,Resolved,High,7200.0,3,4,43
23479,2024-06-20 00:24:59,2024-06-21 22:24:59,Closed,Medium,165600.0,3,5,5
23480,2024-02-02 03:36:17,,In Progress,High,,1,5,37
23481,2024-10-24 17:04:06,,Open,Critical,,2,5,86
23482,2024-08-11 23:13:50,,Open,Critical,,4,5,100
23483,2024-02-17 08:36:23,,Open,Medium,,4,3,12
23484,2024-04-07 15:05:17,,Open,Medium,,1,1,94
23485,2024-01-06 14:10:14,,Open,Critical,,2,4,85
23486,2024-01-23 05:58:45,2024-01-23 08:58:45,Resolved,Critical,10800.0,2,1,84
23487,2024-08-19 03:30:29,,Open,Medium,,3,4,62
23488,2024-01-26 13:31:18,,Open,Critical,,2,3,31
23489,2024-02-16 21:23:29,2024-02-17 00:23:29,Closed,Critical,10800.0,4,1,32
23490,2024-10-14 14:39:57,2024-10-14 18:39:57,Resolved,High,14400.0,4,4,29
23491,2024-08-20 10:11:07,,In Progress,Medium,,2,5,100
23492,2024-02-19 03:50:43,2024-02-20 03:50:43,Closed,High,86400.0,4,4,95
23493,2024-09-26 14:02:03,2024-09-26 15:02:03,Closed,Critical,3600.0,4,5,11
23494,2024-02-23 04:15:54,,In Progress,Medium,,1,3,64
23495,2024-05-26 02:31:50,2024-05-26 06:31:50,Closed,Critical,14400.0,2,3,79
23496,2024-03-19 09:09:46,,In Progress,Low,,1,2,20
23497,2024-04-13 07:29:35,,In Progress,High,,4,1,17
23498,2024-03-18 14:36:34,,Open,Critical,,3,2,67
23499,2024-03-27 08:57:36,2024-03-28 09:57:36,Closed,Medium,90000.0,3,1,86
23500,2024-07-30 03:34:40,2024-07-30 06:34:40,Resolved,Critical,10800.0,3,3,28
23501,2024-07-31 12:51:42,2024-08-02 02:51:42,Resolved,Medium,136800.0,2,1,48
23502,2024-06-07 11:16:03,2024-06-08 07:16:03,Closed,Medium,72000.0,4,5,6
23503,2024-03-09 00:06:25,2024-03-09 03:06:25,Resolved,High,10800.0,3,1,53
23504,2024-02-21 23:18:31,,In Progress,Critical,,1,3,96
23505,2024-04-21 05:02:30,,In Progress,High,,2,1,85
23506,2024-06-12 09:49:40,,Open,High,,4,1,4
23507,2024-06-16 18:21:08,,Open,Critical,,3,1,26
23508,2024-08-15 14:37:02,2024-08-18 02:37:02,Resolved,Medium,216000.0,2,5,96
23509,2024-05-03 16:27:08,2024-05-04 08:27:08,Resolved,Medium,57600.0,2,2,47
23510,2024-02-19 22:55:38,2024-02-19 23:55:38,Resolved,Critical,3600.0,2,2,2
23511,2024-06-01 01:23:11,,In Progress,Medium,,2,1,61
23512,2024-05-26 23:28:58,2024-05-27 02:28:58,Closed,High,10800.0,4,4,16
23513,2024-07-09 12:36:48,2024-07-09 15:36:48,Closed,High,10800.0,2,1,68
23514,2024-06-03 03:42:06,2024-06-03 13:42:06,Closed,Medium,36000.0,3,2,86
23515,2024-06-17 05:31:05,,Open,Critical,,2,4,45
23516,2024-03-04 21:29:00,2024-03-09 06:29:00,Resolved,Low,378000.0,2,4,39
23517,2024-07-12 19:52:52,2024-07-13 10:52:52,Closed,High,54000.0,3,3,88
23518,2024-04-16 02:41:47,,Open,Low,,3,2,12
23519,2024-07-13 15:53:15,,Open,Low,,3,4,84
23520,2024-10-12 07:25:04,,In Progress,Critical,,4,1,54
23521,2024-07-28 07:17:41,,In Progress,Low,,2,3,24
23522,2024-02-01 21:28:11,,In Progress,High,,4,1,4
23523,2024-03-06 02:58:36,2024-03-07 15:58:36,Closed,Medium,133200.0,4,1,91
23524,2024-02-26 20:29:43,2024-02-29 16:29:43,Resolved,Medium,244800.0,1,5,86
23525,2024-07-07 00:32:29,2024-07-07 02:32:29,Resolved,Critical,7200.0,3,2,88
23526,2024-06-04 10:52:32,2024-06-04 14:52:32,Resolved,Critical,14400.0,2,2,59
23527,2024-09-21 00:58:14,2024-09-27 03:58:14,Resolved,Low,529200.0,3,1,72
23528,2024-04-30 13:10:58,,Open,Low,,3,2,87
23529,2024-02-03 10:53:31,2024-02-03 20:53:31,Closed,High,36000.0,1,5,18
23530,2024-02-13 04:41:54,,In Progress,High,,1,1,100
23531,2024-08-19 20:36:05,2024-08-19 22:36:05,Closed,High,7200.0,2,5,17
23532,2024-03-12 13:44:37,2024-03-13 11:44:37,Closed,High,79200.0,3,1,41
23533,2024-03-26 05:31:36,2024-03-26 13:31:36,Closed,High,28800.0,3,5,18
23534,2024-04-02 03:29:37,,In Progress,Low,,2,3,73
23535,2024-04-20 08:16:07,2024-04-22 13:16:07,Resolved,Medium,190800.0,2,2,15
23536,2024-07-10 14:28:24,2024-07-11 01:28:24,Resolved,Medium,39600.0,3,1,7
23537,2024-08-18 12:36:47,,In Progress,High,,2,1,100
23538,2024-10-22 13:27:59,2024-10-23 12:27:59,Closed,High,82800.0,3,2,23
23539,2024-04-15 05:16:23,2024-04-16 12:16:23,Closed,Medium,111600.0,4,4,87
23540,2024-05-17 08:20:56,,In Progress,Medium,,1,5,90
23541,2024-10-30 08:42:55,,In Progress,High,,2,5,74
23542,2024-05-15 17:03:47,,In Progress,Low,,3,5,22
23543,2024-03-09 00:06:30,,Open,Low,,2,5,11
23544,2024-07-05 06:39:10,2024-07-05 10:39:10,Resolved,Critical,14400.0,2,4,36
23545,2024-04-07 09:43:23,2024-04-11 15:43:23,Resolved,Low,367200.0,3,4,69
23546,2024-02-14 06:57:22,,In Progress,Medium,,4,3,68
23547,2024-01-12 04:52:23,2024-01-12 07:52:23,Closed,Critical,10800.0,3,1,1
23548,2024-05-19 17:33:56,2024-05-19 20:33:56,Resolved,Critical,10800.0,4,1,44
23549,2024-03-15 00:02:54,2024-03-19 06:02:54,Resolved,Low,367200.0,1,1,96
23550,2024-02-02 13:54:31,2024-02-03 04:54:31,Closed,High,54000.0,4,4,66
23551,2024-06-29 05:10:19,,In Progress,Critical,,4,5,98
23552,2024-02-01 03:26:06,2024-02-01 04:26:06,Closed,High,3600.0,4,2,90
23553,2024-01-14 07:08:13,2024-01-14 09:08:13,Resolved,High,7200.0,2,1,84
23554,2024-09-27 22:47:51,,Open,High,,4,3,66
23555,2024-02-18 18:52:13,2024-02-18 20:52:13,Closed,Critical,7200.0,3,3,83
23556,2024-02-01 07:38:58,,In Progress,High,,3,2,39
23557,2024-02-05 06:45:42,2024-02-08 06:45:42,Resolved,Low,259200.0,1,5,51
23558,2024-07-02 22:22:45,2024-07-03 02:22:45,Resolved,Critical,14400.0,2,4,77
23559,2024-05-20 00:21:26,2024-05-20 02:21:26,Resolved,Critical,7200.0,1,2,25
23560,2024-10-06 23:58:51,2024-10-07 03:58:51,Resolved,High,14400.0,1,1,23
23561,2024-01-27 18:56:46,2024-01-29 22:56:46,Closed,Medium,187200.0,4,5,55
23562,2024-01-14 09:02:51,,Open,Medium,,1,5,67
23563,2024-01-14 13:58:23,2024-01-17 18:58:23,Closed,Low,277200.0,2,3,55
23564,2024-03-17 08:31:07,2024-03-17 13:31:07,Resolved,High,18000.0,4,1,9
23565,2024-01-09 11:58:58,,Open,Low,,4,5,94
23566,2024-06-09 05:19:16,2024-06-09 07:19:16,Resolved,Low,7200.0,4,1,26
23567,2024-10-05 21:48:26,2024-10-06 17:48:26,Resolved,High,72000.0,4,3,12
23568,2024-09-16 22:32:20,2024-09-19 03:32:20,Closed,Medium,190800.0,4,2,52
23569,2024-04-11 19:41:22,,Open,Medium,,2,5,24
23570,2024-04-16 03:04:36,2024-04-16 22:04:36,Resolved,High,68400.0,1,3,70
23571,2024-08-28 14:29:59,,In Progress,Low,,4,4,33
23572,2024-01-14 07:37:17,,In Progress,High,,4,3,14
23573,2024-08-10 17:25:02,,In Progress,Low,,1,4,29
23574,2024-10-05 17:08:40,,Open,Low,,2,2,70
23575,2024-07-17 05:06:44,,Open,Low,,1,3,8
23576,2024-09-22 17:12:36,2024-09-23 17:12:36,Resolved,High,86400.0,4,1,30
23577,2024-08-06 12:41:58,2024-08-11 20:41:58,Resolved,Low,460800.0,4,5,8
23578,2024-09-16 13:37:46,2024-09-17 13:37:46,Closed,Low,86400.0,3,3,87
23579,2024-02-14 17:04:11,2024-02-14 21:04:11,Resolved,Critical,14400.0,2,5,29
23580,2024-10-15 19:32:57,2024-10-17 02:32:57,Resolved,Medium,111600.0,4,4,33
23581,2024-02-09 15:16:15,2024-02-09 18:16:15,Resolved,Critical,10800.0,3,3,33
23582,2024-07-31 07:10:09,2024-08-01 06:10:09,Closed,High,82800.0,1,4,85
23583,2024-03-16 07:03:04,,Open,Low,,1,5,82
23584,2024-05-13 20:54:29,2024-05-14 21:54:29,Closed,Medium,90000.0,1,4,16
23585,2024-07-01 01:23:52,2024-07-01 04:23:52,Resolved,Critical,10800.0,3,3,12
23586,2024-01-30 12:24:29,,Open,High,,2,2,40
23587,2024-10-04 00:31:26,,Open,High,,2,3,88
23588,2024-09-05 23:02:43,2024-09-06 08:02:43,Closed,High,32400.0,1,4,1
23589,2024-01-31 18:29:03,,Open,Low,,2,4,79
23590,2024-06-18 22:59:56,,Open,Critical,,2,4,64
23591,2024-03-16 06:13:57,2024-03-18 16:13:57,Closed,Medium,208800.0,1,5,60
23592,2024-09-08 08:25:33,,In Progress,Critical,,2,1,90
23593,2024-04-03 12:36:56,2024-04-08 15:36:56,Resolved,Low,442800.0,1,3,52
23594,2024-01-04 15:23:50,2024-01-04 17:23:50,Resolved,Critical,7200.0,1,5,45
23595,2024-10-16 09:13:17,,In Progress,Critical,,3,1,88
23596,2024-05-26 01:37:21,,Open,Critical,,3,2,79
23597,2024-06-06 20:03:42,2024-06-06 22:03:42,Closed,Critical,7200.0,4,1,23
23598,2024-05-15 03:53:54,,In Progress,High,,3,2,94
23599,2024-06-03 18:44:33,,In Progress,Medium,,2,5,13
23600,2024-01-27 13:23:11,,In Progress,Critical,,2,2,26
23601,2024-01-29 08:05:18,,In Progress,Critical,,1,5,52
23602,2024-01-24 15:18:36,2024-01-26 11:18:36,Resolved,Low,158400.0,1,3,84
23603,2024-07-20 20:14:47,2024-07-20 23:14:47,Resolved,Critical,10800.0,4,4,38
23604,2024-07-12 15:02:12,,In Progress,Critical,,3,3,16
